"subject","round","AL6_annealing_indiv_netBeta_p2.5","AL6_annealing_indiv_netBeta_p25","AL6_annealing_indiv_netBeta_p50","AL6_annealing_indiv_netBeta_p75","AL6_annealing_indiv_netBeta_p97.5","amazonID"
70,43,2.12616466443369,2.94731476997626,3.3839318482559,3.85628970535621,4.82722092808997,"A2VZ8PX50FB2IG"
71,43,-0.217068476583601,0.33126730702362,0.653376810570948,1.06779968189006,3.98341712217503,"A2WBZ3W4TZNCJL"
72,43,0.600485218488211,0.831947097821546,0.971223180430767,1.11526383185192,1.41525533213657,"A2WX9BYW5TI8OA"
73,43,2.18063385543138,2.94574648156554,3.42360717648438,4.05533926259396,5.81018541190323,"A2Y5DDEPG81LLJ"
74,43,0.509067180474343,0.791936899943915,0.967961512244691,1.15820488664966,1.60198522330994,"A2YGAEODJ5SSF6"
75,43,0.719576963108296,1.26906094087648,1.65313900550745,2.06527118609239,2.81982148458406,"A319HGTKM0UY0V"
76,43,0.943505192342122,1.30344228344281,1.50200037331064,1.71716003869825,2.14222764527362,"A31VV1PIYCL1TW"
77,43,1.9555049291323,2.92688603478157,4.11888807971518,5.1540516324018,7.4072153797354,"A34BY21KX8GMU0"
78,43,-0.755066735072249,0.912598266363745,2.36900249696301,3.68256237575104,6.71820810563743,"A3941WEC7ZNTWP"
79,43,2.70613241097436,3.70086847844707,4.38709218429782,5.3777405005661,8.46262328007295,"A3D2U4QF7821ZW"
80,43,1.53867782453677,2.00100656454766,2.27325293597235,2.56880442217517,3.25548447102964,"A3DS5B06ZCD3E3"
81,43,2.643762053207,3.64952832122124,4.21918088065237,4.86583281885439,6.360898855144,"A3E3RCR51Z8EVP"
82,43,0.556449457414397,0.804886169697855,0.962268868062406,1.14093112066181,1.94812285839695,"A3EBUBRYCKB6AF"
83,43,2.57604144482874,3.3693848506005,3.89380399583362,4.59261317646847,6.67526174116427,"A3F0NFNLOLFJT0"
84,43,2.97089393501981,4.13991898032563,4.90523739983755,5.93124476893712,9.59540417763314,"A3FUE8NT14U4RO"
85,43,0.807377687482438,1.2267138939222,1.47361079966743,1.74037202771621,2.35190256691681,"A3G55RJTW3BSGM"
86,43,0.994497594191988,1.44184874192135,1.67759649202171,1.92427317580529,2.4341665223699,"A3G5FY6NGZWIY7"
87,43,1.52280244304659,1.95757328278875,2.22954717471769,2.54314194122287,3.25716092019821,"A3G7GSX2R7723Z"
88,43,1.85435695373389,2.36359189877714,2.66917069573076,3.04884211257293,3.92477920079643,"A3GX1M6BYHJOYC"
89,43,2.25071488627839,2.96703212762517,3.4624669381631,4.14398439552494,6.00001800328825,"A3H9A9RWEEL8FY"
90,43,0.58140867009683,1.12363351218038,1.52271062949863,2.40122373618479,5.07975018263381,"A3J0IAI8AJBGKX"
91,43,-1.55262333319891,-0.0672415500970469,0.418308698078999,1.43168011646615,4.52209214843567,"A3LZCR1FDVSVQ8"
92,43,0.66372061647235,1.29866880547426,1.6241150383744,2.00785459800095,3.21737310906125,"A3MDWIKJ91HLIY"
93,43,0.76586760385704,1.22927958783256,1.49986609349991,1.78027400211454,2.35724104856701,"A3MYPYBVHX7FQ2"
94,43,1.3512902208923,1.72830998477261,1.97070245358718,2.24465653495642,2.83617358338664,"A3NS1DN6J7Z3EU"
95,43,2.11969377437799,2.93312285941118,3.34572481826981,3.80172366240378,4.81510951297278,"A3OV174HQJIJK8"
96,43,-0.810978409956766,0.256384852997275,0.843770741334536,1.49205852491485,4.13305367659653,"A3P79MY5ZYQA41"
97,43,0.128851719108011,1.16363908720252,2.27500769073635,3.50707977458153,6.15488421458894,"A3SCEZTWZYV3BC"
98,43,0.616381843315316,1.34969561114131,1.76579752212943,2.19600382687688,3.04129094447397,"A3TK7HVFEKB00R"
99,43,2.72493304005253,3.47227743209894,3.98342120066927,4.60701141042023,6.2233276338957,"A3W6T1WDYXMR3"
100,43,0.302694959087592,0.771581289593425,1.0490903695749,1.40484384858847,4.73409941960738,"A5T9IFDZ3W4T6"
101,43,1.63995331215322,2.20455339186462,2.64184001717488,3.11111631968066,4.11295211521354,"A6NNTKY436XR8"
102,43,1.39357374156842,1.74510645635832,1.95616118439826,2.16950942380017,2.69123078987082,"A7RQ5DNXWAA74"
103,43,1.49391026820874,2.14110132308166,2.48647156745374,2.86176761099568,3.72942051527419,"A8DGMANJAHWYX"
104,43,1.98705340308994,2.55765949664277,2.91718457044823,3.29869722229572,4.07130767877299,"A8L450UGY77XB"
105,43,1.81541458557794,2.31362306137502,2.59787542612708,2.89414863097639,3.57118448879235,"A9HQ3E0F2AGVO"
106,43,3.08979064469786,4.30566630834268,5.18744922714426,6.39435465432939,10.8787304852553,"ABMX8XUNPR3LP"
107,43,1.33150612723083,1.67299713232579,1.8872772443287,2.1193978500379,2.65417037465802,"ACM517GLZPTV3"
108,43,0.472567007745467,1.02791873741066,1.30729593318578,1.59002522157757,2.39833527085426,"ACWGD3ZOAY2EC"
109,43,0.725075859144019,1.26449270403292,1.62622482628149,2.00053702454939,2.94274763621378,"ADORQ9L093MIA"
110,43,2.38305525183578,3.13442451690094,3.58365771591838,4.10006361387583,5.39075012867438,"AEKCK3L7OKCY9"
111,43,2.98525056622075,4.05994505890633,4.70183831542965,5.52664688885738,7.84385373412457,"AEWYDJH6TFBCW"
112,43,2.90565150168639,3.95425890447337,4.53184445639033,5.31951353211798,7.0139406077101,"AIC8CB12DQC0K"
113,43,3.03530752618602,4.00966904561612,4.67153616272551,5.57001107282779,8.50725870775034,"AJ34WB9Z37ILU"
114,43,1.07213500948152,1.8114872891892,2.29796823992051,2.79814075539464,3.81599526386641,"AJFCCRG1TM3WT"
115,43,2.11542015064527,2.76537090630026,3.15354854206068,3.55226388980262,4.52415975012988,"AKYXQY5IP7S0Z"
116,43,0.158917062959216,0.611026649528465,0.848930269877731,1.12145468613313,2.55578872486105,"APUPF3D94XYUQ"
117,43,3.05727274650089,4.45537221247413,5.49538313494436,6.8547388802999,11.3486489848236,"APYVHMR93BEMG"
118,43,2.57612364382618,3.8228710479402,4.85799517647204,6.29971532801288,11.8620065510397,"ARRUJ85BK6Z4R"
119,43,0.257010629434747,0.637685462307881,0.802671576845414,0.994322040566482,1.52096823869246,"ATOAZIAM04AXA"
120,43,0.889108057747333,1.30082806415861,1.53100592938691,1.79647825062878,2.27673194602961,"AU01P6YB9J5JX"
121,43,3.1044676855719,4.31442994917141,5.0987904954576,6.20822757482753,9.31996911267805,"AV22FQTJNBUZT"
122,43,2.06244653883276,2.62957449609049,3.01289163636282,3.49583272908547,4.7894534128415,"AVQGY7FCU80XP"
123,43,0.0154616777241608,0.255799676023649,0.375989494864065,0.50636776366794,0.780385303763661,"AX3MVCU5MEFED"
124,43,-1.69555078782341,-0.148180534287016,0.265597731573629,0.733099078136902,4.34332381093964,"AYSG3J2U3UF1Y"
125,43,2.21235765314574,2.78078502280924,3.1173974345416,3.49707864858581,4.50580717637109,"AYUREWGFQG5JV"
126,43,2.1990767719268,2.84302450953153,3.26643388609487,3.70438870106526,4.66904802842645,"AZ9BZONG644TU"
1,44,1.16913218755716,1.63164825111842,1.90384531279376,2.2066073888561,2.84282462068833,"A10BH9PYCYUKDJ"
2,44,-0.806597672802113,0.236225057380144,0.815525962951237,2.02682105275743,5.32293943195857,"A10MH2GE01BXXE"
3,44,2.46722265337814,3.19871304663846,3.65970478103915,4.25157816105302,5.8175880146646,"A115A6OQBJFVVS"
4,44,0.776727667099785,1.32436296034533,1.60773813784172,1.93380319166836,2.53190112768185,"A11G1TGXX3YS24"
5,44,2.96254028472861,4.05438245615811,4.75937776380439,5.65160655943168,7.88317853988982,"A126UU7IXRJC95"
6,44,3.95813898479763,5.3750755006318,6.39177976940182,7.67370384047443,11.9393147570383,"A12U7YNO0GKNKZ"
7,44,1.42759783749017,1.86221510985687,2.10011834719097,2.38960909149929,3.0414615345358,"A13I8ASC3JQ04P"
8,44,2.87217536427275,4.02524669368608,4.81612847312696,5.94059389009765,9.56822604885127,"A142ZRU284W9O"
9,44,2.18536729430549,2.82868139115068,3.27636181370665,3.81466337056477,4.93935646732682,"A176SCS13Y7YOH"
10,44,1.55913417367474,2.27785951711321,2.83007690461982,3.6582204442336,6.47566061459439,"A17J1CE7N49Z9D"
11,44,0.704563868597016,1.35631457395577,1.73843003249586,2.16281997539334,3.09274873577592,"A17KIXJGFCB7ZQ"
12,44,2.47464343819534,3.39945943655025,4.01680276663328,4.71296138502648,6.8048952814794,"A183WYXN12P2TJ"
13,44,0.712215248571603,1.37452058435501,1.99038595617047,3.22872758868077,6.17933671260567,"A19F72FI7KBTAT"
14,44,0.52957033474788,0.95412314764551,1.19712794386033,1.4698307453932,1.98787662776382,"A1ANSQX6FV17XM"
15,44,0.145836652397154,0.873430167161442,1.29324977909865,2.19177031701513,4.75909405069442,"A1B79AW7Z2QNHI"
16,44,1.55704690564936,1.99972136410371,2.26587948770351,2.592731567654,3.22759519241705,"A1BE2EQFHHB22K"
17,44,2.91093556335972,4.00865832683679,4.8344990545356,5.94039417380426,9.82613370272144,"A1C6BL1O5L5LA9"
18,44,0.735558747678607,1.29280357937461,1.6699582567204,2.13293675626933,3.22525433735659,"A1CE2XPYCDRHVZ"
19,44,1.9013260988647,2.46015327330137,2.82791105933824,3.24993829622692,4.16947880393033,"A1CIRAH2RTE7G8"
20,44,-1.53935147503867,-0.706372175623,-0.256766563500495,0.181934651121553,2.25340428572121,"A1CR8SFRWFZL39"
21,44,1.79875357558414,2.25172706592738,2.5427327140826,2.87411287200101,3.57038312633482,"A1DZLZE63NE1ZI"
22,44,1.91781957285039,3.54605068627817,5.00998087599749,6.19050395460714,8.81086980530579,"A1E4K9G6ZKPKX4"
23,44,-1.7326171784983,0.192908455327038,0.578805026395248,1.10726452219305,4.50693478182454,"A1FF5C5BXODWSY"
24,44,1.82347661204539,2.42341632756098,2.79022811125025,3.180788311085,4.10953891904639,"A1G8NSDKOSFEFW"
25,44,1.94495155710993,2.70524877500814,3.24181693538172,3.86853255106201,5.50214237209929,"A1GOTCAV0X9TRQ"
26,44,-0.884708162044391,0.810645836934416,1.5557654987465,2.37237498781268,4.65772938139698,"A1H49IS4NJB5I4"
27,44,2.88319002891273,3.75994104989494,4.33560769031633,4.94243978541623,6.61726507358117,"A1H6AZSS5DQ0KD"
28,44,1.53430425855543,2.39755181108715,3.00768165568615,3.63895125729863,5.04667453442832,"A1HVSYBRKRQHJQ"
29,44,-3.29298701565135,-0.937913510855167,-0.0390776507566115,0.829245778475347,4.51282650608607,"A1K8QNLYYYX21W"
30,44,-2.47354180775722,-0.487446737775911,0.0405642381970187,1.00363767348574,4.59446654369955,"A1KR7X0BSCEDV6"
31,44,2.32802507753016,2.965919038699,3.33310544758659,3.72681430392888,4.74995952062843,"A1LJ4WAEDGELVL"
32,44,2.18002338567743,2.85642395152926,3.3112636293891,3.90630683018594,5.56349756141527,"A1O0QLF543UTYK"
33,44,2.63703700270393,3.59223419075329,4.35472912220469,5.23306280981561,8.26654915928247,"A1OSBPDYPJU3BX"
34,44,2.04078858692636,2.81355936877405,3.22101680585229,3.74002717519341,4.82375303350876,"A1P6OXEJ86HQRM"
35,44,0.732988365656874,0.993313839446117,1.14413062856063,1.30781790992909,1.62754280098192,"A1P8M5BKOTAA8I"
36,44,1.05855559910335,1.54384063255241,1.82283311251808,2.12981784752141,2.7916935774295,"A1QHJGHKDIG3T5"
37,44,-0.883457610447534,-0.549653275519221,-0.39811305515081,-0.185757338830349,4.50070826771747,"A1QTQISKEHWSKZ"
38,44,1.55446137836891,2.00324387554633,2.27716014271249,2.6072009822592,3.27327723757923,"A1S6QWSCBRYSFZ"
39,44,1.6454145173248,2.27714774384726,2.65154263452243,3.05597538769739,3.90746866824172,"A1UL0HQUZQPMSX"
40,44,2.78984641030539,3.46003271387564,3.88984572638153,4.36923026125636,5.46720818270803,"A1US9EJYVBJG4E"
41,44,-0.524982081836506,0.410366278025789,0.807254000252152,1.32341695907901,4.0670228952387,"A1VB3EK8F51GF0"
42,44,1.71586092998366,2.36866633520695,2.75587420366595,3.21015260574069,4.08167689650517,"A1WPAUE93BXV43"
43,44,2.7014261990981,3.65720285438392,4.33311705791032,5.1915037890873,8.05231221585835,"A1YGSYTOGXCQY7"
44,44,1.31299917207869,1.72216490558164,1.93146214780787,2.18766088843337,2.75696641358542,"A1ZF2GZ2ZRV8OY"
45,44,1.98393649587213,2.68238828326652,3.07958901937916,3.520090056893,4.4772496515721,"A22MNN3ZTBSAY3"
46,44,2.56812612904573,3.67447889649887,4.45119600084348,5.45318909471082,8.13696059532519,"A248ARSA6FS20S"
47,44,0.765937532255951,1.02276429468755,1.16222472437449,1.31441847846734,1.62647089154566,"A25JU9QH52Q850"
48,44,2.96634259131301,3.93493855913239,4.69611082797111,5.54952254333325,7.58839453976105,"A268SWOS479FCX"
49,44,-2.32517285200173,-0.167823356059117,1.35382766154944,3.30406603377654,6.24349767635337,"A26XN1TM6CV01T"
50,44,2.38477185507046,3.11390646363575,3.54652131382844,4.05284762626542,5.14364921567741,"A27W025UEXS1G0"
51,44,1.61187868692144,2.24026187648977,2.61402973111163,2.99855388215735,3.77515826224562,"A29CKVKSYJXIQ0"
52,44,1.90157650868287,2.44816965869251,2.78691691103894,3.16076227488077,4.07664670832193,"A2B227N1NQYS56"
53,44,2.91712130200127,3.8060177166786,4.38068390772738,5.13136196825909,6.68104698148638,"A2DPD0ZZQ437JD"
54,44,0.994476933702348,1.52779402421165,1.83127623536896,2.19749306417915,3.02425798649139,"A2EASYYCE5BTRX"
55,44,0.298243663383624,0.688871345148911,0.886442877726713,1.10606152597762,1.54975851695987,"A2EPI9A2N9OP3J"
56,44,2.17249954464375,2.84059769348826,3.2938128225349,3.74718071127924,4.92495317791076,"A2FH1TQLYUUDA6"
57,44,1.50441540833959,1.95471800907225,2.22426954901632,2.54670693234422,3.26336351178686,"A2G6074KBB11TH"
58,44,3.45451680105462,4.58579562274326,5.61366389319365,7.09447370706935,14.7371212446828,"A2GTJ0BD4CG1A2"
59,44,2.38020531444987,3.06317636512616,3.45411090659116,3.89729650098821,4.77729222237563,"A2HBI8BAE2C5QH"
60,44,2.66548606695849,3.87665989805012,4.75159092936631,5.97049021801496,10.2047567511822,"A2HGRSPR50ENHL"
61,44,3.75219645403422,5.53558619184902,6.86780178723211,8.79790828403116,15.6628085612817,"A2KILX22PTLDP5"
62,44,0.564274599183737,1.09270832514894,1.40397075244763,1.69246259783277,2.28126631743305,"A2L9B50FTW82Y6"
63,44,0.566788831975448,0.98559717811829,1.22799390470184,1.48772962947277,2.07696359696228,"A2MG1LLIKMGAMX"
64,44,1.35941268079268,1.77248461351772,1.99640539061601,2.26317928860566,2.89366504808052,"A2NU7L1HSP7URF"
65,44,0.692984263367473,0.945357640825337,1.07398958086854,1.21559540726761,1.55392995124183,"A2NX7CFCV3MUOS"
66,44,0.0584363553387158,0.811618306578469,1.72492265333494,3.10473191887758,5.81072371229355,"A2RDNYV4SH5E89"
67,44,2.95389355664121,4.23631507899216,5.29656864113854,6.76390642327278,12.1321393034302,"A2RMJNF6IPI42F"
68,44,1.58897215421303,2.13215805605005,2.49380730137373,2.86768162274635,3.70363626088067,"A2SZ9Q287HSOCL"
69,44,1.07755264163806,1.44077717103828,1.68281425600351,1.97909359359232,2.56852695421135,"A2VX8B1CJXRN2"
70,44,2.15768274327363,2.99828604102269,3.4478361719177,3.93685497684392,4.92725599934388,"A2VZ8PX50FB2IG"
71,44,-0.215698666238716,0.346947702920228,0.677084430260206,1.09784711611316,4.03663911358891,"A2WBZ3W4TZNCJL"
72,44,0.610356872662911,0.840354117100307,0.985962639527798,1.13063714011239,1.43494070169868,"A2WX9BYW5TI8OA"
73,44,2.20330482844026,2.98695620386343,3.47342215290649,4.12533794465604,5.90602590057624,"A2Y5DDEPG81LLJ"
74,44,0.470214065056831,0.742574473426755,0.913785068240273,1.09862544269535,1.51672160206369,"A2YGAEODJ5SSF6"
75,44,0.71265946902056,1.2750116204447,1.67216588735969,2.09807722985674,2.86869044778124,"A319HGTKM0UY0V"
76,44,0.934234889913242,1.30773650176615,1.50822980354232,1.72958172310088,2.16473911528112,"A31VV1PIYCL1TW"
77,44,1.97500608086797,2.97040487072358,4.19592203421552,5.26022333269034,7.59327920731054,"A34BY21KX8GMU0"
78,44,-0.759522812439077,0.910363997359514,2.39642865184301,3.73568542161047,6.82052280177345,"A3941WEC7ZNTWP"
79,44,2.73968276106199,3.75934452003581,4.44334739620509,5.45593199866051,8.55148879168611,"A3D2U4QF7821ZW"
80,44,1.54268343988955,2.02204423673185,2.30154530299836,2.6064567543367,3.3038024500535,"A3DS5B06ZCD3E3"
81,44,2.69110849819073,3.72116548463914,4.30731934999387,4.96604253820345,6.50874336032749,"A3E3RCR51Z8EVP"
82,44,0.587670281825235,0.841942108625434,0.999618362431111,1.18440718774265,1.98024919332944,"A3EBUBRYCKB6AF"
83,44,2.59729318294496,3.41029537465454,3.94229440429723,4.65909581689953,6.79763631817864,"A3F0NFNLOLFJT0"
84,44,2.98289535079211,4.18460864574006,4.96667433851027,6.00825632346166,9.77352026381243,"A3FUE8NT14U4RO"
85,44,0.81683387946348,1.24077237902566,1.49278640960557,1.7641235588839,2.38855170086789,"A3G55RJTW3BSGM"
86,44,1.00202473717332,1.45910935535679,1.69485807942486,1.95075647845522,2.47358968974591,"A3G5FY6NGZWIY7"
87,44,1.5340624331421,1.97505543119825,2.25800697890806,2.57457823115796,3.29883021283604,"A3G7GSX2R7723Z"
88,44,1.88355747803969,2.40161495752456,2.71628210408762,3.10203179328525,4.00681140006684,"A3GX1M6BYHJOYC"
89,44,2.27869157268434,3.01631107950549,3.51472385866088,4.20807218037794,6.11756308674059,"A3H9A9RWEEL8FY"
90,44,0.616959994169036,1.15376523498318,1.56240210798629,2.44302977207152,5.15583028703986,"A3J0IAI8AJBGKX"
91,44,-1.56118529284157,-0.0619183496784866,0.42737069487547,1.45465923594295,4.58362448516374,"A3LZCR1FDVSVQ8"
92,44,0.664654824515757,1.30532398112124,1.6444288126259,2.02953729317308,3.2354908805357,"A3MDWIKJ91HLIY"
93,44,0.764647369010938,1.23955359940054,1.5089483183204,1.79244757121152,2.3867819703574,"A3MYPYBVHX7FQ2"
94,44,1.3604497561542,1.7506189126509,2.00209889027332,2.2841287896917,2.88794791670831,"A3NS1DN6J7Z3EU"
95,44,2.1421424277902,2.97417958877127,3.39857555255929,3.86025749615836,4.89194683455445,"A3OV174HQJIJK8"
96,44,-0.844309946637469,0.247765181047304,0.846289730879475,1.50146440666619,4.20611119921923,"A3P79MY5ZYQA41"
97,44,0.112133481298497,1.17689238156955,2.29991118390685,3.54014074800957,6.22519484929732,"A3SCEZTWZYV3BC"
98,44,0.599734563258323,1.35735200618014,1.77970939644693,2.22320707067988,3.09519919994209,"A3TK7HVFEKB00R"
99,44,2.74769774013412,3.51657812026457,4.03238196209264,4.66640449208668,6.30292070158852,"A3W6T1WDYXMR3"
100,44,0.338325178897327,0.805287185312247,1.08182953422994,1.44356456679369,4.81318088608603,"A5T9IFDZ3W4T6"
101,44,1.63384451963963,2.2108361470674,2.66915519459627,3.14463199393493,4.1634869414232,"A6NNTKY436XR8"
102,44,1.40784974513046,1.76517420790033,1.97593613725702,2.19803703585154,2.72974720788116,"A7RQ5DNXWAA74"
103,44,1.51278126062913,2.17892299710622,2.52915833575816,2.91053672426507,3.81522004816155,"A8DGMANJAHWYX"
104,44,1.98968626705476,2.58483000363664,2.94616963609405,3.34298587973019,4.14429879096338,"A8L450UGY77XB"
105,44,1.8109870344958,2.31863040121504,2.61508511721074,2.92317409522474,3.5995208599302,"A9HQ3E0F2AGVO"
106,44,3.10999146543486,4.34922202835117,5.24505269749616,6.46530921942649,10.9637086826406,"ABMX8XUNPR3LP"
107,44,1.33585558404587,1.68695184816296,1.90836906282397,2.14412943065308,2.69547621477401,"ACM517GLZPTV3"
108,44,0.494440962080577,1.05211093027815,1.33533392805565,1.61917373126889,2.44477284525614,"ACWGD3ZOAY2EC"
109,44,0.728934896236915,1.27200138528826,1.64210429524676,2.02654230989971,2.99478991034942,"ADORQ9L093MIA"
110,44,2.41615345613399,3.17144300166893,3.6302560849349,4.1677725610128,5.4786639427273,"AEKCK3L7OKCY9"
111,44,3.00894634488608,4.10559890876401,4.75732610943718,5.60324737824447,7.96955975699151,"AEWYDJH6TFBCW"
112,44,2.95946608184034,4.02865672432834,4.62766446158565,5.43531571823998,7.18576504991166,"AIC8CB12DQC0K"
113,44,3.0638249165236,4.04776257535038,4.72629906754579,5.63535946564792,8.65840953028045,"AJ34WB9Z37ILU"
114,44,1.08781592151381,1.83426575750536,2.34153729293175,2.85334696348963,3.88306314091753,"AJFCCRG1TM3WT"
115,44,2.1284135280902,2.79329215593459,3.18363105304918,3.59191456218484,4.57940505915473,"AKYXQY5IP7S0Z"
116,44,0.155929032725314,0.618744411746033,0.85561808980851,1.13140741869754,2.60839647275457,"APUPF3D94XYUQ"
117,44,3.06895516201303,4.49886056383886,5.55856878076371,6.92643387603851,11.5599206440995,"APYVHMR93BEMG"
118,44,2.57532631844573,3.84696800004465,4.92596049569587,6.39410126487323,11.9910492682753,"ARRUJ85BK6Z4R"
119,44,0.259363461775556,0.659522552609328,0.827312591231699,1.02681838835658,1.5613458287798,"ATOAZIAM04AXA"
120,44,0.87915978786365,1.3038768629374,1.5405328271345,1.80506419639479,2.30899331026351,"AU01P6YB9J5JX"
121,44,3.15091681618652,4.37196507484763,5.17988875779534,6.31371744141739,9.47636146917162,"AV22FQTJNBUZT"
122,44,2.08694995886809,2.66513632703263,3.06020735513839,3.54994375412621,4.88386052235186,"AVQGY7FCU80XP"
123,44,0.0487375070536805,0.292210368958959,0.410064580276338,0.538440817219216,0.817361377355926,"AX3MVCU5MEFED"
124,44,-1.7177411856951,-0.135700568045127,0.273880404706829,0.742905639489403,4.39720941001417,"AYSG3J2U3UF1Y"
125,44,2.24259595686922,2.82049644961372,3.1644703282303,3.54665134958884,4.5920465626581,"AYUREWGFQG5JV"
126,44,2.21190767038599,2.87776473771671,3.31108390447574,3.75522228668956,4.7447140615451,"AZ9BZONG644TU"
1,45,1.17319584993449,1.64669410080661,1.92601501066274,2.23475064157499,2.8967450091324,"A10BH9PYCYUKDJ"
2,45,-0.830358550458505,0.235264879270651,0.825987719165359,2.06488450532937,5.42035516916433,"A10MH2GE01BXXE"
3,45,2.48291101106084,3.24119383599078,3.71343412644996,4.32975624021585,5.93876829351574,"A115A6OQBJFVVS"
4,45,0.747431100857397,1.30439436819774,1.588297527182,1.91595133141247,2.52566083019335,"A11G1TGXX3YS24"
5,45,3.00440814934279,4.12417609745328,4.84093313696015,5.74129180394648,8.04759501095042,"A126UU7IXRJC95"
6,45,3.99137977885598,5.43294453181597,6.48319585311968,7.78279910705071,12.1731263228368,"A12U7YNO0GKNKZ"
7,45,1.43435379445594,1.87517511944875,2.1153553947921,2.40997922950009,3.06906529441908,"A13I8ASC3JQ04P"
8,45,2.90872491099187,4.06674595478825,4.86853696048387,6.01119456917088,9.76910654054643,"A142ZRU284W9O"
9,45,2.21062229698883,2.86783302467639,3.32169371113089,3.86919013491512,5.02506863239638,"A176SCS13Y7YOH"
10,45,1.5948199842801,2.29828406266688,2.85344602476104,3.69116517205173,6.55363467917049,"A17J1CE7N49Z9D"
11,45,0.672748174434015,1.34423240355979,1.73751646359678,2.1695384139501,3.12267295297565,"A17KIXJGFCB7ZQ"
12,45,2.48549055028021,3.43617041790814,4.06036770233488,4.780032510159,6.91202358753166,"A183WYXN12P2TJ"
13,45,0.740524404607463,1.41115310327132,2.02375163809993,3.28440410852672,6.26179546371639,"A19F72FI7KBTAT"
14,45,0.527585368044052,0.957994639384053,1.20993617294654,1.48907152623304,2.02079760715693,"A1ANSQX6FV17XM"
15,45,0.13993529470237,0.87997331378659,1.30400954645222,2.21553047588239,4.80926877037997,"A1B79AW7Z2QNHI"
16,45,1.56407911706559,2.00891541150176,2.28849042525463,2.61911045380113,3.2646987851801,"A1BE2EQFHHB22K"
17,45,2.93429316513649,4.05703632315049,4.88553298926216,6.01166944821223,9.92306408844705,"A1C6BL1O5L5LA9"
18,45,0.788488303631825,1.35084745199296,1.73581176782717,2.20344713247843,3.29446076491307,"A1CE2XPYCDRHVZ"
19,45,1.92106640079949,2.49542608587574,2.86800070106821,3.29853344269337,4.23511647114143,"A1CIRAH2RTE7G8"
20,45,-1.60651599647765,-0.745037732910416,-0.290064823730737,0.153656123903881,2.2719203852439,"A1CR8SFRWFZL39"
21,45,1.81270575827812,2.27133171711627,2.57191121207068,2.9024659255867,3.61471566243946,"A1DZLZE63NE1ZI"
22,45,1.94654645553341,3.61633827695299,5.08404500404512,6.30144056738583,8.99345610606434,"A1E4K9G6ZKPKX4"
23,45,-1.80484162097612,0.195326839400487,0.58606729734249,1.12295588864168,4.53801684494044,"A1FF5C5BXODWSY"
24,45,1.84401274229525,2.45026716920652,2.82920251613021,3.23457402365769,4.17336005930092,"A1G8NSDKOSFEFW"
25,45,1.97852262093503,2.74106664256097,3.29146723583166,3.93903426112655,5.60729445765577,"A1GOTCAV0X9TRQ"
26,45,-0.912664370188395,0.816181848275776,1.5876144883478,2.41581201638951,4.74356508605354,"A1H49IS4NJB5I4"
27,45,2.92723792033554,3.81369743602287,4.40137885461052,5.03420977504149,6.75809478111126,"A1H6AZSS5DQ0KD"
28,45,1.56949203659067,2.44154207270545,3.06699381548919,3.70604400333453,5.14937578032427,"A1HVSYBRKRQHJQ"
29,45,-3.29075935820432,-0.942110173896963,-0.0438304633508994,0.832019463064911,4.59236543957684,"A1K8QNLYYYX21W"
30,45,-2.49056288289295,-0.495492147868356,0.0381647529934955,1.02061042350293,4.661899335051,"A1KR7X0BSCEDV6"
31,45,2.34208057800596,2.99967547583539,3.37499736128121,3.78159502370448,4.80845851405674,"A1LJ4WAEDGELVL"
32,45,2.20893274268558,2.90296286233979,3.36608780128562,3.97860523921731,5.65579291111461,"A1O0QLF543UTYK"
33,45,2.66461887495756,3.64244257966728,4.41704927766809,5.30463707549358,8.43521004501537,"A1OSBPDYPJU3BX"
34,45,2.0629249779682,2.8535426373604,3.26810296261743,3.79368913193412,4.91900816623015,"A1P6OXEJ86HQRM"
35,45,0.730285150959678,0.999024906965923,1.15193630961501,1.32159483628964,1.64247179054364,"A1P8M5BKOTAA8I"
36,45,1.08043272138016,1.56544938805802,1.84737728656753,2.15846453319922,2.83489614580405,"A1QHJGHKDIG3T5"
37,45,-0.911475659754732,-0.571892719966593,-0.413630069383906,-0.203308011118696,4.58318405543095,"A1QTQISKEHWSKZ"
38,45,1.57831062164119,2.03940418375373,2.32417904547939,2.65828141676805,3.35143098203464,"A1S6QWSCBRYSFZ"
39,45,1.70116654644499,2.32217930375211,2.71363839792745,3.11920312078512,3.98994971212834,"A1UL0HQUZQPMSX"
40,45,2.82373869931919,3.50224701422511,3.94526874335016,4.43344198399022,5.54206603474134,"A1US9EJYVBJG4E"
41,45,-0.51225690884947,0.422264685904276,0.825205209186094,1.34427831835473,4.12854959723709,"A1VB3EK8F51GF0"
42,45,1.74717770119952,2.41079402508383,2.8081642254666,3.27426262996427,4.16498821983421,"A1WPAUE93BXV43"
43,45,2.73081612067504,3.69777956568089,4.38843582069148,5.26468124678974,8.1867195045953,"A1YGSYTOGXCQY7"
44,45,1.32486335077212,1.73606602582956,1.9501926012947,2.20924563264987,2.77892690975809,"A1ZF2GZ2ZRV8OY"
45,45,2.00546460400519,2.71719903682041,3.11794771692951,3.56437170677733,4.54479601457416,"A22MNN3ZTBSAY3"
46,45,2.59182832695457,3.72331679102016,4.51957276373661,5.53428988698412,8.30693820601118,"A248ARSA6FS20S"
